2025-03-24 21:28:12.006 | INFO     | __main__:main:87 - Starting PRODUCTS prep
2025-03-24 21:28:12.006 | INFO     | __main__:main:88 - ========================
2025-03-24 21:28:12.009 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/products_data_prepared.csv
2025-03-24 21:28:12.009 | INFO     | __main__:main:104 - ========================
2025-03-24 21:28:12.009 | INFO     | __main__:main:105 - Starting SALES prep
2025-03-24 21:28:12.009 | INFO     | __main__:main:106 - ========================
2025-03-24 21:28:12.016 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/sales_data_prepared.csv
2025-03-24 21:28:12.016 | INFO     | __main__:main:125 - ======================
2025-03-24 21:28:12.016 | INFO     | __main__:main:126 - FINISHED data_prep.py
2025-03-24 21:28:12.016 | INFO     | __main__:main:127 - ======================
2025-03-24 21:36:01.101 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 21:36:01.102 | INFO     | __main__:main:56 - ======================
2025-03-24 21:36:01.102 | INFO     | __main__:main:57 - STARTING data_prep.py
2025-03-24 21:36:01.102 | INFO     | __main__:main:58 - ======================
2025-03-24 21:36:01.102 | INFO     | __main__:main:60 - ========================
2025-03-24 21:36:01.102 | INFO     | __main__:main:61 - Starting CUSTOMERS prep
2025-03-24 21:36:01.102 | INFO     | __main__:main:62 - ========================
2025-03-24 21:36:01.116 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/customers_data_prepared.csv
2025-03-24 21:36:01.116 | INFO     | __main__:main:91 - ========================
2025-03-24 21:36:01.116 | INFO     | __main__:main:92 - Starting PRODUCTS prep
2025-03-24 21:36:01.116 | INFO     | __main__:main:93 - ========================
2025-03-24 21:36:01.120 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/products_data_prepared.csv
2025-03-24 21:36:01.120 | INFO     | __main__:main:109 - ========================
2025-03-24 21:36:01.120 | INFO     | __main__:main:110 - Starting SALES prep
2025-03-24 21:36:01.120 | INFO     | __main__:main:111 - ========================
2025-03-24 21:36:01.127 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/sales_data_prepared.csv
2025-03-24 21:36:01.128 | INFO     | __main__:main:130 - ======================
2025-03-24 21:36:01.128 | INFO     | __main__:main:131 - FINISHED data_prep.py
2025-03-24 21:36:01.128 | INFO     | __main__:main:132 - ======================
2025-03-24 21:36:23.692 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 21:36:23.692 | INFO     | __main__:main:56 - ======================
2025-03-24 21:36:23.692 | INFO     | __main__:main:57 - STARTING data_prep.py
2025-03-24 21:36:23.692 | INFO     | __main__:main:58 - ======================
2025-03-24 21:36:23.692 | INFO     | __main__:main:60 - ========================
2025-03-24 21:36:23.692 | INFO     | __main__:main:61 - Starting CUSTOMERS prep
2025-03-24 21:36:23.692 | INFO     | __main__:main:62 - ========================
2025-03-24 21:36:23.699 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/customers_data_prepared.csv
2025-03-24 21:36:23.699 | INFO     | __main__:main:91 - ========================
2025-03-24 21:36:23.699 | INFO     | __main__:main:92 - Starting PRODUCTS prep
2025-03-24 21:36:23.699 | INFO     | __main__:main:93 - ========================
2025-03-24 21:36:23.703 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/products_data_prepared.csv
2025-03-24 21:36:23.703 | INFO     | __main__:main:109 - ========================
2025-03-24 21:36:23.703 | INFO     | __main__:main:110 - Starting SALES prep
2025-03-24 21:36:23.703 | INFO     | __main__:main:111 - ========================
2025-03-24 21:36:23.709 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/sales_data_prepared.csv
2025-03-24 21:36:23.709 | INFO     | __main__:main:130 - ======================
2025-03-24 21:36:23.709 | INFO     | __main__:main:131 - FINISHED data_prep.py
2025-03-24 21:36:23.709 | INFO     | __main__:main:132 - ======================
2025-03-24 21:36:32.453 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 21:36:32.453 | INFO     | __main__:main:56 - ======================
2025-03-24 21:36:32.453 | INFO     | __main__:main:57 - STARTING data_prep.py
2025-03-24 21:36:32.453 | INFO     | __main__:main:58 - ======================
2025-03-24 21:36:32.453 | INFO     | __main__:main:60 - ========================
2025-03-24 21:36:32.453 | INFO     | __main__:main:61 - Starting CUSTOMERS prep
2025-03-24 21:36:32.453 | INFO     | __main__:main:62 - ========================
2025-03-24 21:36:32.460 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/customers_data_prepared.csv
2025-03-24 21:36:32.460 | INFO     | __main__:main:91 - ========================
2025-03-24 21:36:32.460 | INFO     | __main__:main:92 - Starting PRODUCTS prep
2025-03-24 21:36:32.460 | INFO     | __main__:main:93 - ========================
2025-03-24 21:36:32.464 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/products_data_prepared.csv
2025-03-24 21:36:32.464 | INFO     | __main__:main:109 - ========================
2025-03-24 21:36:32.464 | INFO     | __main__:main:110 - Starting SALES prep
2025-03-24 21:36:32.464 | INFO     | __main__:main:111 - ========================
2025-03-24 21:36:32.471 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/sales_data_prepared.csv
2025-03-24 21:36:32.471 | INFO     | __main__:main:130 - ======================
2025-03-24 21:36:32.471 | INFO     | __main__:main:131 - FINISHED data_prep.py
2025-03-24 21:36:32.471 | INFO     | __main__:main:132 - ======================
2025-03-24 21:41:43.658 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 21:41:43.660 | INFO     | __main__:main:56 - ======================
2025-03-24 21:41:43.660 | INFO     | __main__:main:57 - STARTING data_prep.py
2025-03-24 21:41:43.660 | INFO     | __main__:main:58 - ======================
2025-03-24 21:41:43.660 | INFO     | __main__:main:60 - ========================
2025-03-24 21:41:43.660 | INFO     | __main__:main:61 - Starting CUSTOMERS prep
2025-03-24 21:41:43.660 | INFO     | __main__:main:62 - ========================
2025-03-24 21:41:43.677 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/customers_data_prepared.csv
2025-03-24 21:41:43.677 | INFO     | __main__:main:91 - ========================
2025-03-24 21:41:43.677 | INFO     | __main__:main:92 - Starting PRODUCTS prep
2025-03-24 21:41:43.677 | INFO     | __main__:main:93 - ========================
2025-03-24 21:41:43.681 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/products_data_prepared.csv
2025-03-24 21:41:43.681 | INFO     | __main__:main:109 - ========================
2025-03-24 21:41:43.681 | INFO     | __main__:main:110 - Starting SALES prep
2025-03-24 21:41:43.681 | INFO     | __main__:main:111 - ========================
2025-03-24 21:41:43.689 | INFO     | __main__:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/sales_data_prepared.csv
2025-03-24 21:41:43.689 | INFO     | __main__:main:130 - ======================
2025-03-24 21:41:43.689 | INFO     | __main__:main:131 - FINISHED data_prep.py
2025-03-24 21:41:43.689 | INFO     | __main__:main:132 - ======================
